school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest
LAYPA,Rural,Public,RA5,Experimental,17,R0Z5D,Female,Does not qualify,65,79
LAYPA,Rural,Public,RA5,Experimental,17,X916N,Male,Does not qualify,67,83
LAYPA,Rural,Public,RA5,Experimental,17,XQ69V,Female,Does not qualify,62,80
LAYPA,Rural,Public,RA5,Experimental,17,YU9XI,Female,Does not qualify,63,83
LAYPA,Rural,Public,RA5,Experimental,17,Z1ZME,Female,Does not qualify,67,78
OJOBU,Rural,Public,5SZ,Experimental,17,9N9B1,Female,Qualifies for reduced/free lunch,56,71
OJOBU,Rural,Public,5SZ,Experimental,17,CDRUO,Female,Does not qualify,62,77
OJOBU,Rural,Public,5SZ,Experimental,17,DBWEY,Male,Does not qualify,63,77
OJOBU,Rural,Public,5SZ,Experimental,17,DOV3H,Male,Does not qualify,58,79
OJOBU,Rural,Public,5SZ,Experimental,17,EL1BK,Male,Does not qualify,61,78
OJOBU,Rural,Public,5SZ,Experimental,17,EXWEA,Male,Does not qualify,65,78
OJOBU,Rural,Public,5SZ,Experimental,17,HWJG5,Male,Qualifies for reduced/free lunch,58,72
OJOBU,Rural,Public,5SZ,Experimental,17,K1FZT,Male,Does not qualify,61,80
OJOBU,Rural,Public,5SZ,Experimental,17,KGZK8,Male,Does not qualify,67,84
OJOBU,Rural,Public,5SZ,Experimental,17,N4AJE,Male,Does not qualify,58,78
OJOBU,Rural,Public,5SZ,Experimental,17,PQFNG,Male,Does not qualify,62,78
OJOBU,Rural,Public,5SZ,Experimental,17,SYCX7,Male,Does not qualify,65,78
OJOBU,Rural,Public,5SZ,Experimental,17,VZ1NV,Female,Does not qualify,63,81
OJOBU,Rural,Public,5SZ,Experimental,17,W6HC7,Male,Does not qualify,62,77
OJOBU,Rural,Public,5SZ,Experimental,17,WLJYG,Male,Does not qualify,62,82
OJOBU,Rural,Public,5SZ,Experimental,17,ZOAK4,Female,Does not qualify,63,82
OJOBU,Rural,Public,5SZ,Experimental,17,ZVM0Q,Female,Does not qualify,60,81
OJOBU,Rural,Public,6U9,Standard,22,16CA3,Female,Does not qualify,50,60
OJOBU,Rural,Public,6U9,Standard,22,2XO1P,Male,Does not qualify,47,62
OJOBU,Rural,Public,6U9,Standard,22,74C33,Male,Does not qualify,48,58
OJOBU,Rural,Public,6U9,Standard,22,8PV7H,Male,Qualifies for reduced/free lunch,43,51
OJOBU,Rural,Public,6U9,Standard,22,BIN4L,Female,Does not qualify,50,59
OJOBU,Rural,Public,6U9,Standard,22,BNGRW,Female,Does not qualify,48,58
OJOBU,Rural,Public,6U9,Standard,22,BZZOL,Male,Does not qualify,48,60
OJOBU,Rural,Public,6U9,Standard,22,E2AAO,Male,Does not qualify,44,56
OJOBU,Rural,Public,6U9,Standard,22,IAKEV,Male,Does not qualify,51,60
OJOBU,Rural,Public,6U9,Standard,22,K6ZLE,Female,Does not qualify,44,56
OJOBU,Rural,Public,6U9,Standard,22,KG40V,Female,Does not qualify,53,62
OJOBU,Rural,Public,6U9,Standard,22,MBLOL,Male,Does not qualify,47,55
OJOBU,Rural,Public,6U9,Standard,22,MESP7,Female,Does not qualify,46,50
OJOBU,Rural,Public,6U9,Standard,22,N6JN2,Female,Qualifies for reduced/free lunch,50,53
OJOBU,Rural,Public,6U9,Standard,22,O9YAY,Female,Does not qualify,53,59
OJOBU,Rural,Public,6U9,Standard,22,OQBYX,Male,Does not qualify,47,58
OJOBU,Rural,Public,6U9,Standard,22,QPY1S,Male,Does not qualify,45,57
OJOBU,Rural,Public,6U9,Standard,22,RDYAU,Male,Does not qualify,49,60
OJOBU,Rural,Public,6U9,Standard,22,RQT3M,Male,Does not qualify,45,56
OJOBU,Rural,Public,6U9,Standard,22,TSOM0,Male,Does not qualify,47,58
OJOBU,Rural,Public,6U9,Standard,22,V2JU6,Male,Does not qualify,49,68
OJOBU,Rural,Public,6U9,Standard,22,WR4NN,Male,Does not qualify,44,54
OJOBU,Rural,Public,FS3,Standard,19,3ZUP5,Male,Does not qualify,60,70
OJOBU,Rural,Public,FS3,Standard,19,4AV4I,Male,Does not qualify,55,68
OJOBU,Rural,Public,FS3,Standard,19,4SQKQ,Male,Does not qualify,59,68
OJOBU,Rural,Public,FS3,Standard,19,50MY6,Male,Does not qualify,60,71
OJOBU,Rural,Public,FS3,Standard,19,6I95C,Male,Does not qualify,64,76
OJOBU,Rural,Public,FS3,Standard,19,7IRLR,Female,Does not qualify,62,74
OJOBU,Rural,Public,FS3,Standard,19,A0IVI,Male,Does not qualify,63,71
OJOBU,Rural,Public,FS3,Standard,19,AJN0V,Male,Does not qualify,60,66
OJOBU,Rural,Public,FS3,Standard,19,GVD77,Male,Does not qualify,58,68
OJOBU,Rural,Public,FS3,Standard,19,I618Z,Female,Does not qualify,61,72
OJOBU,Rural,Public,FS3,Standard,19,J2AQX,Female,Does not qualify,62,73
OJOBU,Rural,Public,FS3,Standard,19,KC6W4,Male,Does not qualify,59,72
OJOBU,Rural,Public,FS3,Standard,19,LASVX,Male,Qualifies for reduced/free lunch,57,73
OJOBU,Rural,Public,FS3,Standard,19,QUDKL,Female,Qualifies for reduced/free lunch,66,72
OJOBU,Rural,Public,FS3,Standard,19,RD5O5,Male,Does not qualify,61,75
OJOBU,Rural,Public,FS3,Standard,19,RFA8S,Male,Does not qualify,61,71
OJOBU,Rural,Public,FS3,Standard,19,V81SU,Female,Qualifies for reduced/free lunch,55,68
OJOBU,Rural,Public,FS3,Standard,19,VXJGW,Male,Does not qualify,57,68
OJOBU,Rural,Public,FS3,Standard,19,WMMW4,Female,Does not qualify,58,68
OJOBU,Rural,Public,XJ8,Standard,23,1VMNH,Male,Does not qualify,59,66
OJOBU,Rural,Public,XJ8,Standard,23,49F3U,Male,Does not qualify,62,69
OJOBU,Rural,Public,XJ8,Standard,23,6QWJK,Male,Qualifies for reduced/free lunch,53,62
OJOBU,Rural,Public,XJ8,Standard,23,8TE8Y,Female,Does not qualify,52,70
OJOBU,Rural,Public,XJ8,Standard,23,AC5BK,Female,Does not qualify,63,73
OJOBU,Rural,Public,XJ8,Standard,23,AD5OK,Male,Qualifies for reduced/free lunch,55,62
OJOBU,Rural,Public,XJ8,Standard,23,AFWCA,Male,Does not qualify,56,67
OJOBU,Rural,Public,XJ8,Standard,23,CXMKS,Male,Does not qualify,57,67
OJOBU,Rural,Public,XJ8,Standard,23,DKUQ5,Male,Qualifies for reduced/free lunch,54,63
OJOBU,Rural,Public,XJ8,Standard,23,E9UFB,Male,Does not qualify,59,62
OJOBU,Rural,Public,XJ8,Standard,23,GK7UQ,Male,Does not qualify,59,71
OJOBU,Rural,Public,XJ8,Standard,23,I93O1,Female,Qualifies for reduced/free lunch,55,66
OJOBU,Rural,Public,XJ8,Standard,23,ILXQY,Female,Does not qualify,53,68
OJOBU,Rural,Public,XJ8,Standard,23,KZPFA,Female,Does not qualify,57,67
OJOBU,Rural,Public,XJ8,Standard,23,LJSMA,Male,Does not qualify,61,67
OJOBU,Rural,Public,XJ8,Standard,23,MASAB,Female,Does not qualify,57,69
OJOBU,Rural,Public,XJ8,Standard,23,MF1NR,Male,Does not qualify,60,65
OJOBU,Rural,Public,XJ8,Standard,23,PYKYM,Female,Does not qualify,58,74
OJOBU,Rural,Public,XJ8,Standard,23,UCM5B,Female,Does not qualify,59,68
OJOBU,Rural,Public,XJ8,Standard,23,W1EY9,Male,Does not qualify,58,66
OJOBU,Rural,Public,XJ8,Standard,23,YGARH,Male,Does not qualify,59,68
OJOBU,Rural,Public,XJ8,Standard,23,YPXKI,Male,Does not qualify,58,74
OJOBU,Rural,Public,XJ8,Standard,23,ZGDQE,Male,Does not qualify,56,62
QOQTS,Urban,Public,0N7,Experimental,28,1X4LE,Female,Does not qualify,44,57
QOQTS,Urban,Public,0N7,Experimental,28,3K8VB,Female,Does not qualify,43,61
QOQTS,Urban,Public,0N7,Experimental,28,4FOOR,Male,Does not qualify,45,57
QOQTS,Urban,Public,0N7,Experimental,28,6F38N,Male,Does not qualify,44,58
QOQTS,Urban,Public,0N7,Experimental,28,6V19X,Male,Does not qualify,47,64
QOQTS,Urban,Public,0N7,Experimental,28,7LULA,Male,Qualifies for reduced/free lunch,42,66
QOQTS,Urban,Public,0N7,Experimental,28,9E26H,Female,Does not qualify,46,68
QOQTS,Urban,Public,0N7,Experimental,28,A4B5Z,Female,Does not qualify,39,60
QOQTS,Urban,Public,0N7,Experimental,28,BWHHF,Male,Does not qualify,39,61
QOQTS,Urban,Public,0N7,Experimental,28,CPQZ5,Female,Qualifies for reduced/free lunch,42,56
QOQTS,Urban,Public,0N7,Experimental,28,CWNPG,Male,Does not qualify,40,60
QOQTS,Urban,Public,0N7,Experimental,28,EZVOU,Female,Does not qualify,43,59
QOQTS,Urban,Public,0N7,Experimental,28,FTOMN,Female,Does not qualify,44,60
QOQTS,Urban,Public,0N7,Experimental,28,G0DSR,Female,Does not qualify,45,60
QOQTS,Urban,Public,0N7,Experimental,28,GPNQZ,Female,Does not qualify,48,60
QOQTS,Urban,Public,0N7,Experimental,28,GRB8C,Male,Does not qualify,43,59
QOQTS,Urban,Public,0N7,Experimental,28,JVF58,Female,Does not qualify,43,59
QOQTS,Urban,Public,0N7,Experimental,28,L9CIM,Female,Does not qualify,43,63
QOQTS,Urban,Public,0N7,Experimental,28,LZDOV,Male,Does not qualify,50,63
QOQTS,Urban,Public,0N7,Experimental,28,OSXFO,Female,Does not qualify,39,61
QOQTS,Urban,Public,0N7,Experimental,28,OV3PC,Male,Does not qualify,47,63
QOQTS,Urban,Public,0N7,Experimental,28,PUJFV,Female,Does not qualify,49,68
QOQTS,Urban,Public,0N7,Experimental,28,SGVTD,Female,Does not qualify,41,59
QOQTS,Urban,Public,0N7,Experimental,28,VVHRQ,Female,Qualifies for reduced/free lunch,47,57
QOQTS,Urban,Public,0N7,Experimental,28,W217G,Male,Does not qualify,47,61
QOQTS,Urban,Public,0N7,Experimental,28,WHJQO,Male,Does not qualify,44,59
QOQTS,Urban,Public,0N7,Experimental,28,XIV97,Male,Does not qualify,46,59
QOQTS,Urban,Public,0N7,Experimental,28,YGGJT,Male,Does not qualify,45,64
QOQTS,Urban,Public,3XJ,Standard,24,1VF7G,Female,Does not qualify,52,59
QOQTS,Urban,Public,3XJ,Standard,24,5884X,Female,Does not qualify,50,61
QOQTS,Urban,Public,3XJ,Standard,24,9TCBM,Female,Does not qualify,54,60
QOQTS,Urban,Public,3XJ,Standard,24,A8L7P,Female,Does not qualify,50,61
QOQTS,Urban,Public,3XJ,Standard,24,BOMPO,Female,Does not qualify,46,60
QOQTS,Urban,Public,3XJ,Standard,24,BZG06,Male,Does not qualify,51,63
QOQTS,Urban,Public,3XJ,Standard,24,CE7P3,Male,Does not qualify,49,59
QOQTS,Urban,Public,3XJ,Standard,24,FIGCP,Female,Does not qualify,51,54
QOQTS,Urban,Public,3XJ,Standard,24,G8C0U,Female,Does not qualify,46,54
QOQTS,Urban,Public,3XJ,Standard,24,J39HG,Female,Does not qualify,48,61
QOQTS,Urban,Public,3XJ,Standard,24,J46NP,Female,Does not qualify,54,64
QOQTS,Urban,Public,3XJ,Standard,24,K58CZ,Male,Does not qualify,51,59
QOQTS,Urban,Public,3XJ,Standard,24,LJWJ5,Female,Does not qualify,53,57
QOQTS,Urban,Public,3XJ,Standard,24,M4BRQ,Male,Does not qualify,51,64
QOQTS,Urban,Public,3XJ,Standard,24,N8UTT,Male,Does not qualify,51,58
QOQTS,Urban,Public,3XJ,Standard,24,OXLY0,Male,Does not qualify,50,61
QOQTS,Urban,Public,3XJ,Standard,24,PY1GY,Male,Does not qualify,49,56
QOQTS,Urban,Public,3XJ,Standard,24,RP33I,Female,Does not qualify,50,58
QOQTS,Urban,Public,3XJ,Standard,24,T61LX,Male,Does not qualify,53,61
QOQTS,Urban,Public,3XJ,Standard,24,T94QN,Male,Does not qualify,49,55
QOQTS,Urban,Public,3XJ,Standard,24,W95QH,Female,Does not qualify,49,59
QOQTS,Urban,Public,3XJ,Standard,24,WUC3P,Female,Does not qualify,49,56
QOQTS,Urban,Public,3XJ,Standard,24,XILO8,Female,Does not qualify,45,58
QOQTS,Urban,Public,3XJ,Standard,24,ZUFG3,Female,Does not qualify,46,58
QOQTS,Urban,Public,RK7,Standard,22,0MXW8,Male,Does not qualify,53,58
QOQTS,Urban,Public,RK7,Standard,22,0VLI0,Male,Does not qualify,49,58
QOQTS,Urban,Public,RK7,Standard,22,1MUNN,Male,Does not qualify,55,61
QOQTS,Urban,Public,RK7,Standard,22,64P1X,Male,Does not qualify,53,63
QOQTS,Urban,Public,RK7,Standard,22,6S1RB,Male,Does not qualify,47,55
QOQTS,Urban,Public,RK7,Standard,22,8KXVK,Male,Does not qualify,50,61
QOQTS,Urban,Public,RK7,Standard,22,9PPQ2,Male,Does not qualify,50,61
QOQTS,Urban,Public,RK7,Standard,22,9TOAI,Female,Does not qualify,50,61
QOQTS,Urban,Public,RK7,Standard,22,A8OCT,Male,Does not qualify,49,56
QOQTS,Urban,Public,RK7,Standard,22,F41NC,Female,Does not qualify,52,60
QOQTS,Urban,Public,RK7,Standard,22,GC32I,Male,Does not qualify,49,60
QOQTS,Urban,Public,RK7,Standard,22,JVQOT,Male,Does not qualify,46,57
QOQTS,Urban,Public,RK7,Standard,22,L5MKI,Female,Does not qualify,50,62
QOQTS,Urban,Public,RK7,Standard,22,M401J,Female,Does not qualify,50,59
QOQTS,Urban,Public,RK7,Standard,22,M4RHA,Female,Does not qualify,50,63
QOQTS,Urban,Public,RK7,Standard,22,N1ZJX,Male,Does not qualify,52,61
QOQTS,Urban,Public,RK7,Standard,22,NNP1T,Female,Does not qualify,49,63
QOQTS,Urban,Public,RK7,Standard,22,O3INT,Female,Does not qualify,48,66
QOQTS,Urban,Public,RK7,Standard,22,P7B9V,Female,Does not qualify,47,51
QOQTS,Urban,Public,RK7,Standard,22,RAAGQ,Female,Does not qualify,54,64
QOQTS,Urban,Public,RK7,Standard,22,RDSJZ,Male,Does not qualify,52,60
QOQTS,Urban,Public,RK7,Standard,22,Y0SC0,Male,Does not qualify,49,60
QOQTS,Urban,Public,SUR,Standard,28,0ATHH,Male,Does not qualify,59,66
QOQTS,Urban,Public,SUR,Standard,28,36XVY,Male,Does not qualify,49,66
QOQTS,Urban,Public,SUR,Standard,28,5F3AB,Female,Does not qualify,51,58
QOQTS,Urban,Public,SUR,Standard,28,6B3YQ,Female,Does not qualify,55,64
QOQTS,Urban,Public,SUR,Standard,28,7SAPU,Female,Qualifies for reduced/free lunch,48,62
QOQTS,Urban,Public,SUR,Standard,28,7UYMS,Female,Does not qualify,51,64
QOQTS,Urban,Public,SUR,Standard,28,7VV8V,Male,Does not qualify,56,69
QOQTS,Urban,Public,SUR,Standard,28,A2OLH,Male,Does not qualify,54,65
QOQTS,Urban,Public,SUR,Standard,28,D42XF,Male,Does not qualify,53,63
QOQTS,Urban,Public,SUR,Standard,28,DSS9N,Female,Does not qualify,51,62
QOQTS,Urban,Public,SUR,Standard,28,EP1OW,Male,Does not qualify,55,64
QOQTS,Urban,Public,SUR,Standard,28,FCNU9,Female,Does not qualify,55,69
QOQTS,Urban,Public,SUR,Standard,28,G3900,Male,Does not qualify,60,65
QOQTS,Urban,Public,SUR,Standard,28,H2O56,Male,Does not qualify,51,62
QOQTS,Urban,Public,SUR,Standard,28,IEA4E,Female,Does not qualify,53,62
QOQTS,Urban,Public,SUR,Standard,28,IXNI7,Female,Does not qualify,51,62
QOQTS,Urban,Public,SUR,Standard,28,KV76E,Male,Does not qualify,56,60
QOQTS,Urban,Public,SUR,Standard,28,M3C4F,Female,Does not qualify,54,62
QOQTS,Urban,Public,SUR,Standard,28,MINBK,Male,Qualifies for reduced/free lunch,52,57
QOQTS,Urban,Public,SUR,Standard,28,NH2XP,Male,Does not qualify,54,64
QOQTS,Urban,Public,SUR,Standard,28,NK0RT,Male,Does not qualify,54,62
QOQTS,Urban,Public,SUR,Standard,28,OFPX7,Female,Does not qualify,50,56
QOQTS,Urban,Public,SUR,Standard,28,SDWCT,Female,Does not qualify,52,59
QOQTS,Urban,Public,SUR,Standard,28,U355K,Female,Does not qualify,51,61
QOQTS,Urban,Public,SUR,Standard,28,WKFXN,Male,Does not qualify,54,62
QOQTS,Urban,Public,SUR,Standard,28,WPUEY,Female,Does not qualify,47,58
QOQTS,Urban,Public,SUR,Standard,28,XSWF9,Female,Does not qualify,53,61
QOQTS,Urban,Public,SUR,Standard,28,YZBI1,Female,Does not qualify,52,65
QOQTS,Urban,Public,X2O,Experimental,25,2Y5KB,Male,Does not qualify,63,71
QOQTS,Urban,Public,X2O,Experimental,25,3G0AI,Male,Qualifies for reduced/free lunch,62,78
QOQTS,Urban,Public,X2O,Experimental,25,3TPE1,Male,Does not qualify,63,76
QOQTS,Urban,Public,X2O,Experimental,25,59VYG,Male,Does not qualify,62,80
QOQTS,Urban,Public,X2O,Experimental,25,AKDEM,Female,Does not qualify,63,76
QOQTS,Urban,Public,X2O,Experimental,25,AO6BG,Male,Does not qualify,60,75
QOQTS,Urban,Public,X2O,Experimental,25,EJAMZ,Male,Does not qualify,59,85
QOQTS,Urban,Public,X2O,Experimental,25,FZF17,Female,Does not qualify,57,78
QOQTS,Urban,Public,X2O,Experimental,25,G193S,Female,Does not qualify,65,78
QOQTS,Urban,Public,X2O,Experimental,25,H5DOH,Male,Does not qualify,57,81
QOQTS,Urban,Public,X2O,Experimental,25,HD0QR,Male,Does not qualify,58,78
QOQTS,Urban,Public,X2O,Experimental,25,HSJ6V,Female,Does not qualify,58,77
QOQTS,Urban,Public,X2O,Experimental,25,I0YK4,Male,Does not qualify,59,76
QOQTS,Urban,Public,X2O,Experimental,25,ICRP4,Male,Does not qualify,63,76
QOQTS,Urban,Public,X2O,Experimental,25,LJWJ6,Male,Does not qualify,67,79
QOQTS,Urban,Public,X2O,Experimental,25,MHXTU,Male,Does not qualify,65,78
QOQTS,Urban,Public,X2O,Experimental,25,QPJGR,Female,Does not qualify,63,79
QOQTS,Urban,Public,X2O,Experimental,25,QS03G,Female,Does not qualify,65,79
QOQTS,Urban,Public,X2O,Experimental,25,QW5M0,Male,Qualifies for reduced/free lunch,57,73
QOQTS,Urban,Public,X2O,Experimental,25,SAYN0,Female,Does not qualify,62,76
QOQTS,Urban,Public,X2O,Experimental,25,UC234,Male,Does not qualify,63,74
QOQTS,Urban,Public,X2O,Experimental,25,UM88I,Female,Does not qualify,65,76
QOQTS,Urban,Public,X2O,Experimental,25,W4M1T,Male,Does not qualify,61,79
QOQTS,Urban,Public,X2O,Experimental,25,X32YR,Female,Does not qualify,66,81
QOQTS,Urban,Public,X2O,Experimental,25,YS6D7,Male,Does not qualify,62,81
QOQTS,Urban,Public,XZ4,Standard,22,0HAGQ,Female,Does not qualify,59,73
QOQTS,Urban,Public,XZ4,Standard,22,1DSAG,Female,Does not qualify,57,68
QOQTS,Urban,Public,XZ4,Standard,22,2RXVE,Male,Does not qualify,61,63
QOQTS,Urban,Public,XZ4,Standard,22,3Z0V4,Male,Does not qualify,54,66
QOQTS,Urban,Public,XZ4,Standard,22,4QH1V,Male,Does not qualify,54,65
QOQTS,Urban,Public,XZ4,Standard,22,5BK70,Female,Does not qualify,59,70
QOQTS,Urban,Public,XZ4,Standard,22,9Q9RK,Female,Does not qualify,57,66
QOQTS,Urban,Public,XZ4,Standard,22,AAUAP,Female,Qualifies for reduced/free lunch,57,64
QOQTS,Urban,Public,XZ4,Standard,22,F3G51,Female,Does not qualify,56,69
QOQTS,Urban,Public,XZ4,Standard,22,F5RU2,Male,Does not qualify,53,67
QOQTS,Urban,Public,XZ4,Standard,22,FSTS2,Female,Does not qualify,59,69
QOQTS,Urban,Public,XZ4,Standard,22,HGCQA,Male,Does not qualify,60,74
QOQTS,Urban,Public,XZ4,Standard,22,IDSWX,Female,Does not qualify,61,71
QOQTS,Urban,Public,XZ4,Standard,22,JZA64,Female,Does not qualify,58,70
QOQTS,Urban,Public,XZ4,Standard,22,N3IUQ,Female,Does not qualify,56,69
QOQTS,Urban,Public,XZ4,Standard,22,NRHKL,Male,Qualifies for reduced/free lunch,56,66
QOQTS,Urban,Public,XZ4,Standard,22,NYDID,Female,Does not qualify,63,73
QOQTS,Urban,Public,XZ4,Standard,22,QFCSU,Male,Does not qualify,58,70
QOQTS,Urban,Public,XZ4,Standard,22,QLVBH,Female,Does not qualify,56,68
QOQTS,Urban,Public,XZ4,Standard,22,S8BUS,Male,Does not qualify,59,68
QOQTS,Urban,Public,XZ4,Standard,22,TQ7FO,Male,Does not qualify,63,68
QOQTS,Urban,Public,XZ4,Standard,22,WUBEL,Female,Does not qualify,59,71
UAGPU,Suburban,Public,1SZ,Standard,22,15087,Male,Does not qualify,61,70
UAGPU,Suburban,Public,1SZ,Standard,22,68TLS,Male,Does not qualify,56,64
UAGPU,Suburban,Public,1SZ,Standard,22,8LQQZ,Female,Does not qualify,64,68
UAGPU,Suburban,Public,1SZ,Standard,22,96R50,Male,Does not qualify,60,67
UAGPU,Suburban,Public,1SZ,Standard,22,9V75V,Male,Does not qualify,56,73
UAGPU,Suburban,Public,1SZ,Standard,22,AUZ9N,Male,Does not qualify,53,67
UAGPU,Suburban,Public,1SZ,Standard,22,B19E2,Male,Does not qualify,63,69
UAGPU,Suburban,Public,1SZ,Standard,22,B2NRX,Male,Does not qualify,55,69
UAGPU,Suburban,Public,1SZ,Standard,22,CFH25,Male,Does not qualify,55,64
UAGPU,Suburban,Public,1SZ,Standard,22,DI6CN,Female,Does not qualify,60,71
UAGPU,Suburban,Public,1SZ,Standard,22,EEW82,Female,Does not qualify,59,65
UAGPU,Suburban,Public,1SZ,Standard,22,F9L7V,Female,Does not qualify,58,68
UAGPU,Suburban,Public,1SZ,Standard,22,GDU43,Female,Does not qualify,55,65
UAGPU,Suburban,Public,1SZ,Standard,22,JZQIP,Female,Does not qualify,62,67
UAGPU,Suburban,Public,1SZ,Standard,22,LHLZ0,Male,Does not qualify,50,65
UAGPU,Suburban,Public,1SZ,Standard,22,O5U7H,Male,Does not qualify,59,69
UAGPU,Suburban,Public,1SZ,Standard,22,T3MLI,Female,Does not qualify,56,66
UAGPU,Suburban,Public,1SZ,Standard,22,T51PH,Female,Does not qualify,63,75
UAGPU,Suburban,Public,1SZ,Standard,22,TM3WU,Male,Does not qualify,59,70
UAGPU,Suburban,Public,1SZ,Standard,22,VOASI,Female,Does not qualify,64,70
UAGPU,Suburban,Public,1SZ,Standard,22,YQ2AF,Female,Does not qualify,64,69
UAGPU,Suburban,Public,1SZ,Standard,22,YV3L0,Male,Does not qualify,60,70
UAGPU,Suburban,Public,62L,Standard,23,0VF9P,Female,Does not qualify,67,81
UAGPU,Suburban,Public,62L,Standard,23,10GPN,Male,Does not qualify,62,68
UAGPU,Suburban,Public,62L,Standard,23,2N2TX,Female,Does not qualify,68,78
UAGPU,Suburban,Public,62L,Standard,23,5JSKA,Female,Qualifies for reduced/free lunch,58,70
UAGPU,Suburban,Public,62L,Standard,23,5ZOS4,Male,Does not qualify,61,73
UAGPU,Suburban,Public,62L,Standard,23,94EK4,Female,Does not qualify,65,76
UAGPU,Suburban,Public,62L,Standard,23,B8GPJ,Female,Does not qualify,58,74
UAGPU,Suburban,Public,62L,Standard,23,BAEWN,Male,Does not qualify,61,79
UAGPU,Suburban,Public,62L,Standard,23,G4UTB,Male,Does not qualify,67,73
UAGPU,Suburban,Public,62L,Standard,23,GDMQS,Female,Does not qualify,66,76
UAGPU,Suburban,Public,62L,Standard,23,KTSB7,Female,Does not qualify,66,72
UAGPU,Suburban,Public,62L,Standard,23,KXPEE,Female,Does not qualify,70,83
UAGPU,Suburban,Public,62L,Standard,23,N42JI,Male,Does not qualify,62,74
UAGPU,Suburban,Public,62L,Standard,23,P5X30,Male,Does not qualify,62,72
UAGPU,Suburban,Public,62L,Standard,23,RTV9D,Male,Does not qualify,65,77
UAGPU,Suburban,Public,62L,Standard,23,S8HYS,Female,Does not qualify,66,75
UAGPU,Suburban,Public,62L,Standard,23,SE4E4,Female,Does not qualify,64,73
UAGPU,Suburban,Public,62L,Standard,23,TQBTQ,Female,Does not qualify,65,72
UAGPU,Suburban,Public,62L,Standard,23,VEXWA,Female,Does not qualify,69,79
UAGPU,Suburban,Public,62L,Standard,23,W6LZR,Female,Does not qualify,62,68
UAGPU,Suburban,Public,62L,Standard,23,Y4ZOH,Male,Does not qualify,68,74
UAGPU,Suburban,Public,62L,Standard,23,YIFYG,Female,Does not qualify,63,71
UAGPU,Suburban,Public,62L,Standard,23,ZEUU8,Female,Does not qualify,70,75
UAGPU,Suburban,Public,NWZ,Standard,21,17EXU,Female,Does not qualify,54,68
UAGPU,Suburban,Public,NWZ,Standard,21,23BMT,Female,Does not qualify,62,69
UAGPU,Suburban,Public,NWZ,Standard,21,2GDJ8,Male,Does not qualify,58,67
UAGPU,Suburban,Public,NWZ,Standard,21,36YGH,Male,Does not qualify,60,68
UAGPU,Suburban,Public,NWZ,Standard,21,7NE6P,Female,Does not qualify,63,72
UAGPU,Suburban,Public,NWZ,Standard,21,93BY7,Male,Does not qualify,56,69
UAGPU,Suburban,Public,NWZ,Standard,21,ATEDY,Male,Does not qualify,57,66
UAGPU,Suburban,Public,NWZ,Standard,21,EHWEI,Male,Does not qualify,58,68
UAGPU,Suburban,Public,NWZ,Standard,21,F6MAL,Male,Does not qualify,56,69
UAGPU,Suburban,Public,NWZ,Standard,21,GVD2M,Male,Does not qualify,56,67
UAGPU,Suburban,Public,NWZ,Standard,21,JM80A,Male,Does not qualify,60,69
UAGPU,Suburban,Public,NWZ,Standard,21,LQAVG,Male,Does not qualify,65,72
UAGPU,Suburban,Public,NWZ,Standard,21,N1C5K,Male,Does not qualify,62,67
UAGPU,Suburban,Public,NWZ,Standard,21,OJM71,Female,Does not qualify,63,71
UAGPU,Suburban,Public,NWZ,Standard,21,S0UET,Female,Does not qualify,57,68
UAGPU,Suburban,Public,NWZ,Standard,21,TD1N0,Female,Does not qualify,52,66
UAGPU,Suburban,Public,NWZ,Standard,21,V9D0M,Female,Does not qualify,58,69
UAGPU,Suburban,Public,NWZ,Standard,21,WNW5P,Female,Does not qualify,57,67
UAGPU,Suburban,Public,NWZ,Standard,21,XGFGI,Male,Does not qualify,58,67
UAGPU,Suburban,Public,NWZ,Standard,21,Y2S14,Male,Does not qualify,60,66
UAGPU,Suburban,Public,NWZ,Standard,21,YBGHP,Female,Qualifies for reduced/free lunch,51,62
UAGPU,Suburban,Public,S98,Standard,21,2SCI6,Female,Does not qualify,73,79
UAGPU,Suburban,Public,S98,Standard,21,58GQ3,Male,Does not qualify,67,77
UAGPU,Suburban,Public,S98,Standard,21,5HZS0,Female,Does not qualify,68,79
UAGPU,Suburban,Public,S98,Standard,21,6O11H,Male,Does not qualify,70,78
UAGPU,Suburban,Public,S98,Standard,21,7BH6I,Male,Does not qualify,68,77
UAGPU,Suburban,Public,S98,Standard,21,B4BQ2,Female,Does not qualify,66,71
UAGPU,Suburban,Public,S98,Standard,21,BEDRH,Male,Does not qualify,65,81
UAGPU,Suburban,Public,S98,Standard,21,BZH4Z,Female,Does not qualify,70,77
UAGPU,Suburban,Public,S98,Standard,21,C6U78,Female,Does not qualify,67,79
UAGPU,Suburban,Public,S98,Standard,21,CG4PV,Female,Does not qualify,64,71
UAGPU,Suburban,Public,S98,Standard,21,DBWGP,Male,Does not qualify,64,77
UAGPU,Suburban,Public,S98,Standard,21,GGHJ9,Female,Does not qualify,67,75
UAGPU,Suburban,Public,S98,Standard,21,I9AT5,Male,Does not qualify,65,73
UAGPU,Suburban,Public,S98,Standard,21,LOKKS,Male,Does not qualify,67,75
